address,source
172.104.189.59,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.224.250,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.241.136,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.247.21,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.250.141,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.252.176,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.252.26,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.49.55,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.71.77,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.73.213,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.75.52,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.76.21,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.80.56,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.81.221,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.87.147,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.94.15,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.94.4,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.95.242,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.105.205.58,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.105.205.68,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.105.210.116,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.105.210.117,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.105.211.250,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.105.235.97,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.96.133.186,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
173.199.70.174,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
173.212.206.181,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
173.212.213.248,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
174.138.99.53,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
176.31.105.53,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
176.31.117.82,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
176.9.0.89,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
176.9.122.21,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
176.9.147.178,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
176.9.147.78,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
176.9.2.145,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
