address,source
kgd.node.krb.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
kippo.eu,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
krb.mypool.name,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
krb.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
lindon-pool.win,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
litecoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
litecoinpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
local.ckpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
lpool.name,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
ltc.pool.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
ltc.poolto.be,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
luckpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
m7m.mine.zpool.ca,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.altpool.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.btgpool.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.cryptominingpool.eu,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.deltapool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.graftpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.litecoinpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.multipool.us,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mail.ypool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mailzimbra.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
main.xmrpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
manila-1.xmrpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
maxcoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mcn.pool.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mcn-dsh.pool.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mcn-inf8.pool.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mcn-mro.pool.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mcn-qcn.pool.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.ella.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.etc.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.eth.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.exp.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.graftpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.moneropool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.moneropool.com.br,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.moneropool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.music.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.nnc.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.pirl.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.sumo.fairpool.cloud,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.ubq.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.xmr.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.xmrpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.xmrpool.xyz,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine.zpool.ca,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine1.coinmine.pl,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mine3.dmd.nonce-pool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
minecraftpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
minemonero.gq,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
minercircle.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mineXMR.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
minexmr.pooldd.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mining.deltapool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mining.ypool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
miningpool.africa,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
miningpool.thruhere.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
minzpool.ml,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mixin.lindon-pool.win,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mixpools.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mmcpool.1gh.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mmpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mnt.extremepool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monacoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.backup-pool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.crypto-pool.fr,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.farm,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.hashvault.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.lindon-pool.win,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.miners.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.mmpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.riefly.id,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.us.to,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monero.xminingpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monerohash.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monerominers.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
MoneroOcean.stream,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
moneropool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
moneropool.nl,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
moneropool.phoenix.dj,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
moneropool.ru,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monetaryunit.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monitor.antpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
monitoring.lindon-pool.win,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
moria.dwarfpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
moriaxmr.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mro.extremepool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mro.pool.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mro.poolto.be,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mr-usa.dwarfpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
multipool.us,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
music.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
music.poolto.be,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
musicoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mx.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mx.zpool.ca,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mypool.name,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
myriadcoin-groestl.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
myriadcoin-qubit.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
myriadcoin-skein.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
myriadcoin-yescrypt.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
neoscrypt.mine.zpool.ca,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
new.brutum-pool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
night-pool.de,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
nn.monero.lindon-pool.win,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
nnc.mypool.name,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
nnc.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
oec.extremepool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
oldtips.poolto.be,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
orb.chekazpools.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2p-multipool.eu,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2p-multipool.greengaming.de,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2pool.in,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2pool.info,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2pool.kosmoplovci.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2pool.litecointools.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2pool.neocities.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2pool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2poolmining.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2poolmining.de,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
p2poolmining.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pandapool.io,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pasc.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pasc-eu1.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pasc-eu2.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
phoenixcoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
phx-2.xmrpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
phx-3.xmrpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
phx-4.xmrpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pirl.drowningpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pirl.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pivx.cryptopool.io,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.aeon.hashvault.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.antpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.ar-net.info,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.bitcoin.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.bitcoin.cz,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.bohemianpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.btcchina.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.burstmarketplace.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.chaucha.cl,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.ckpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.cloudcoins.co,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.coinimp.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.coinlab.biz,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.coinrail.io,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.coinversus.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.cryptmonero.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.cryptoescrow.eu,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.cryptonoter.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.ekanembtc.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.electroneum.hashvault.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.eth.pp.ua,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.etn.spacepools.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.fonero.hashvault.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.gigarho.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.gq,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.groupfabric.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.hashbag.cc,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.hashrefinery.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.hws.ru,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.intense.hashvault.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.ipominer.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.kosmoplovci.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.minemonero.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.miners.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.minersisland.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.minexmr.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.miningspeed.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.ml,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.monero.hashvault.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.moneropool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.moneropool.nl,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.moriaxmr.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.paycoinalt.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.qp.si,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.stalwartbucks.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.sumokoin.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.sumokoin.hashvault.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.supportxmr.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.webcoin.us,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.xmr.pt,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.xmrpool.de,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool.zeropool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool1.cryptopoolmining.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool1.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool1.us.multipool.us,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool2.coinimp.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolcn.btcchina.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pooldd.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool-de.supportxmr.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool-hk.supportxmr.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pooling.cf,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolisto.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolmin.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolmining.eu,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolmining.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolmining.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool-nyc.supportxmr.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pools.tugae2.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolsupport.bitcoin.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pooltest.graft.network,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolto.be,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
poolv1.btcchina.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pool-vegas.xmrpool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pop.pools.triplehexxx.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
pop3.cryptominingpool.eu,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
potcoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
profit.pool.bitcoin.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
ptsmine.beeeeer.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
ptspool.1gh.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
public.deltapool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcn.cryptity.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcn.ext-pool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcn.extremepool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcn.hashinvest.ws,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcn.mypool.name,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcn.mypool.online,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcn.pool.minergate.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcn.server.5limi.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
qcnpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
quark.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
ratchetmining.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
rdd.coinedpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
relay.ypool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
rsk.antpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sbk.extremepool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sc.f2pool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
scrypt.mine.zpool.ca,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sea.wafflepool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
securecoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
server.aikapool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sexcoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sg.stratum.slushpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sheepman.mine.bz,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sia.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sia-asia1.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
siacoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sia-eu1.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sia-eu2.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sia-us-east1.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sia-us-west1.nanopool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
slushpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
smartcoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
smtp.cryptominingpool.eu,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
smtp.slushpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
snowgempool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
solarcoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
solo.antpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
solo.ckpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sologateway.ckpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
sopool.us,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
spacepools.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
spaincoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
startcoin.miningpoolhub.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
static.btgpool.pro,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
steamoctanepool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.aikapool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.antpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.asicpool.info,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.ckpool.org,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.coinspool.cu.cc,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.cryptofrenzy.eu,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.deltapool.net,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.f2pool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.f2xtpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum.slushpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum-dash.antpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum-etc.antpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
stratum-eth.antpool.com,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools.lst
